Цена(RUB),Цена(USD),Цена(BYN),Бренд,Дней,Откуда-куда,Когда,Длител1,Длител2,Ссылка,Время проверки,История цен(USD)
64735,838,2589,S7Airlines,27,Санкт-Петербург-Бангкок,11ноя-8дек,17ч45м,23ч10м,https://www.aviasales.ru/search/LED1111BKK08121 ,2023-05-13 15:02:06,838<-853<-866<-
58982,764,2359,Аэрофлот,30,Санкт-Петербург-Бангкок,12ноя-12дек,18ч45м,20ч35м,https://www.aviasales.ru/search/LED1211BKK12121 ,2023-05-13 15:02:33,764<-778<-789<-
71045,920,2841,S7Airlines,29,Санкт-Петербург-Бангкок,12ноя-11дек,22ч50м,23ч10м,https://www.aviasales.ru/search/LED1211BKK11121 ,2023-05-13 15:02:59,920<-936<-950<-
64735,838,2589,S7Airlines,28,Санкт-Петербург-Бангкок,12ноя-10дек,22ч50м,1д3ч10м,https://www.aviasales.ru/search/LED1211BKK10121 ,2023-05-13 15:03:24,838<-853<-866<-
64735,838,2589,S7Airlines,27,Санкт-Петербург-Бангкок,12ноя-9дек,22ч50м,23ч10м,https://www.aviasales.ru/search/LED1211BKK09121 ,2023-05-13 15:03:50,838<-853<-866<-
79101,1025,3164,Аэрофлот,30,Санкт-Петербург-Бангкок,13ноя-13дек,1д7ч15м,13ч15м,https://www.aviasales.ru/search/LED1311BKK13121 ,2023-05-13 15:04:15,1025<-1017<-1029<-
53502,693,2140,Аэрофлот,29,Санкт-Петербург-Бангкок,13ноя-12дек,1д7ч15м,20ч35м,https://www.aviasales.ru/search/LED1311BKK12121 ,2023-05-13 15:04:42,693<-706<-715<-
70062,908,2802,S7Airlines,28,Санкт-Петербург-Бангкок,13ноя-11дек,16ч55м,1д1ч20м,https://www.aviasales.ru/search/LED1311BKK11121 ,2023-05-13 15:05:08,908<-907<-916<-
70062,908,2802,S7Airlines,27,Санкт-Петербург-Бангкок,13ноя-10дек,16ч55м,1д1ч20м,https://www.aviasales.ru/search/LED1311BKK10121 ,2023-05-13 15:05:33,908<-907<-916<-
71045,920,2841,S7Airlines,30,Санкт-Петербург-Бангкок,14ноя-14дек,17ч45м,1д3ч10м,https://www.aviasales.ru/search/LED1411BKK14121 ,2023-05-13 15:05:59,920<-936<-950<-
71045,920,2841,S7Airlines,29,Санкт-Петербург-Бангкок,14ноя-13дек,17ч45м,23ч10м,https://www.aviasales.ru/search/LED1411BKK13121 ,2023-05-13 15:06:24,920<-936<-950<-
53502,693,2140,Аэрофлот,28,Санкт-Петербург-Бангкок,14ноя-12дек,18ч15м,20ч35м,https://www.aviasales.ru/search/LED1411BKK12121 ,2023-05-13 15:06:49,693<-706<-715<-
64735,838,2589,S7Airlines,27,Санкт-Петербург-Бангкок,14ноя-11дек,17ч45м,23ч10м,https://www.aviasales.ru/search/LED1411BKK11121 ,2023-05-13 15:07:15,838<-853<-866<-
71045,920,2841,S7Airlines,30,Санкт-Петербург-Бангкок,15ноя-15дек,17ч45м,23ч10м,https://www.aviasales.ru/search/LED1511BKK15121 ,2023-05-13 15:07:40,920<-936<-950<-
71045,920,2841,S7Airlines,29,Санкт-Петербург-Бангкок,15ноя-14дек,17ч45м,1д3ч10м,https://www.aviasales.ru/search/LED1511BKK14121 ,2023-05-13 15:08:06,920<-936<-950<-
64735,838,2589,S7Airlines,28,Санкт-Петербург-Бангкок,15ноя-13дек,17ч45м,23ч10м,https://www.aviasales.ru/search/LED1511BKK13121 ,2023-05-13 15:08:31,838<-853<-866<-
64735,838,2589,S7Airlines,27,Санкт-Петербург-Бангкок,15ноя-12дек,17ч45м,23ч10м,https://www.aviasales.ru/search/LED1511BKK12121 ,2023-05-13 15:08:56,838<-853<-866<-
71045,920,2841,S7Airlines,30,Санкт-Петербург-Бангкок,16ноя-16дек,17ч45м,23ч10м,https://www.aviasales.ru/search/LED1611BKK16121 ,2023-05-13 15:09:22,920<-936<-950<-
58982,764,2359,Аэрофлот,29,Санкт-Петербург-Бангкок,16ноя-15дек,1д5ч50м,20ч35м,https://www.aviasales.ru/search/LED1611BKK15121 ,2023-05-13 15:09:47,764<-778<-789<-
64735,838,2589,S7Airlines,28,Санкт-Петербург-Бангкок,16ноя-14дек,17ч45м,1д3ч10м,https://www.aviasales.ru/search/LED1611BKK14121 ,2023-05-13 15:10:13,838<-853<-866<-
64735,838,2589,S7Airlines,27,Санкт-Петербург-Бангкок,16ноя-13дек,17ч45м,23ч10м,https://www.aviasales.ru/search/LED1611BKK13121 ,2023-05-13 15:10:38,838<-853<-866<-
71045,920,2841,S7Airlines,30,Санкт-Петербург-Бангкок,17ноя-17дек,18ч50м,1д3ч10м,https://www.aviasales.ru/search/LED1711BKK17121 ,2023-05-13 15:11:03,920<-936<-950<-
71045,920,2841,S7Airlines,29,Санкт-Петербург-Бангкок,17ноя-16дек,18ч50м,23ч10м,https://www.aviasales.ru/search/LED1711BKK16121 ,2023-05-13 15:11:29,920<-936<-950<-
58982,764,2359,Аэрофлот,28,Санкт-Петербург-Бангкок,17ноя-15дек,16ч50м,20ч35м,https://www.aviasales.ru/search/LED1711BKK15121 ,2023-05-13 15:11:54,764<-778<-789<-
64735,838,2589,S7Airlines,27,Санкт-Петербург-Бангкок,17ноя-14дек,18ч50м,1д3ч10м,https://www.aviasales.ru/search/LED1711BKK14121 ,2023-05-13 15:12:20,838<-853<-866<-
71045,920,2841,S7Airlines,30,Санкт-Петербург-Бангкок,18ноя-18дек,17ч45м,23ч10м,https://www.aviasales.ru/search/LED1811BKK18121 ,2023-05-13 15:12:45,920<-936<-950<-
71045,920,2841,S7Airlines,29,Санкт-Петербург-Бангкок,18ноя-17дек,17ч45м,1д3ч10м,https://www.aviasales.ru/search/LED1811BKK17121 ,2023-05-13 15:13:10,920<-936<-950<-
64735,838,2589,S7Airlines,28,Санкт-Петербург-Бангкок,18ноя-16дек,17ч45м,23ч10м,https://www.aviasales.ru/search/LED1811BKK16121 ,2023-05-13 15:13:36,838<-853<-866<-
64735,838,2589,S7Airlines,27,Санкт-Петербург-Бангкок,18ноя-15дек,17ч45м,23ч10м,https://www.aviasales.ru/search/LED1811BKK15121 ,2023-05-13 15:14:01,838<-853<-866<-
53502,693,2140,Аэрофлот,30,Санкт-Петербург-Бангкок,19ноя-19дек,18ч45м,20ч35м,https://www.aviasales.ru/search/LED1911BKK19121 ,2023-05-13 15:14:26,693<-706<-715<-
71045,920,2841,S7Airlines,29,Санкт-Петербург-Бангкок,19ноя-18дек,22ч50м,23ч10м,https://www.aviasales.ru/search/LED1911BKK18121 ,2023-05-13 15:14:52,920<-936<-950<-
64735,838,2589,S7Airlines,28,Санкт-Петербург-Бангкок,19ноя-17дек,22ч50м,1д3ч10м,https://www.aviasales.ru/search/LED1911BKK17121 ,2023-05-13 15:15:17,838<-853<-866<-
64735,838,2589,S7Airlines,27,Санкт-Петербург-Бангкок,19ноя-16дек,22ч50м,23ч10м,https://www.aviasales.ru/search/LED1911BKK16121 ,2023-05-13 15:15:43,838<-853<-866<-
79101,1025,3164,Аэрофлот,30,Санкт-Петербург-Бангкок,20ноя-20дек,1д7ч15м,13ч15м,https://www.aviasales.ru/search/LED2011BKK20121 ,2023-05-13 15:16:08,1025<-1029<-
53502,693,2140,Аэрофлот,29,Санкт-Петербург-Бангкок,20ноя-19дек,1д7ч15м,20ч35м,https://www.aviasales.ru/search/LED2011BKK19121 ,2023-05-13 15:16:36,693<-706<-715<-
73128,947,2925,S7Airlines,28,Санкт-Петербург-Бангкок,20ноя-18дек,16ч55м,23ч10м,https://www.aviasales.ru/search/LED2011BKK18121 ,2023-05-13 15:17:01,947<-
72962,945,2918,S7Airlines,27,Санкт-Петербург-Бангкок,20ноя-17дек,16ч55м,24ч,https://www.aviasales.ru/search/LED2011BKK17121 ,2023-05-13 15:17:26,945<-
60544,784,2421,TurkishAirlines,30,Санкт-Петербург-Бангкок,21ноя-21дек,22ч45м,22ч40м,https://www.aviasales.ru/search/LED2111BKK21121 ,2023-05-13 15:17:52,784<-
71045,920,2841,S7Airlines,29,Санкт-Петербург-Бангкок,21ноя-20дек,17ч45м,23ч10м,https://www.aviasales.ru/search/LED2111BKK20121 ,2023-05-13 15:18:17,920<-936<-950<-
53502,693,2140,Аэрофлот,28,Санкт-Петербург-Бангкок,21ноя-19дек,18ч15м,20ч35м,https://www.aviasales.ru/search/LED2111BKK19121 ,2023-05-13 15:18:42,693<-706<-715<-
64735,838,2589,S7Airlines,27,Санкт-Петербург-Бангкок,21ноя-18дек,17ч45м,23ч10м,https://www.aviasales.ru/search/LED2111BKK18121 ,2023-05-13 15:19:08,838<-853<-866<-
71045,920,2841,S7Airlines,30,Санкт-Петербург-Бангкок,22ноя-22дек,17ч45м,23ч10м,https://www.aviasales.ru/search/LED2211BKK22121 ,2023-05-13 15:19:33,920<-936<-950<-
71045,920,2841,S7Airlines,29,Санкт-Петербург-Бангкок,22ноя-21дек,17ч45м,1д3ч10м,https://www.aviasales.ru/search/LED2211BKK21121 ,2023-05-13 15:19:59,920<-936<-950<-
64735,838,2589,S7Airlines,28,Санкт-Петербург-Бангкок,22ноя-20дек,17ч45м,23ч10м,https://www.aviasales.ru/search/LED2211BKK20121 ,2023-05-13 15:20:26,838<-853<-866<-
64735,838,2589,S7Airlines,27,Санкт-Петербург-Бангкок,22ноя-19дек,17ч45м,23ч10м,https://www.aviasales.ru/search/LED2211BKK19121 ,2023-05-13 15:20:52,838<-853<-866<-
71045,920,2841,S7Airlines,30,Санкт-Петербург-Бангкок,23ноя-23дек,17ч45м,23ч10м,https://www.aviasales.ru/search/LED2311BKK23121 ,2023-05-13 15:21:17,920<-936<-950<-
53502,693,2140,Аэрофлот,29,Санкт-Петербург-Бангкок,23ноя-22дек,1д5ч50м,20ч35м,https://www.aviasales.ru/search/LED2311BKK22121 ,2023-05-13 15:21:42,693<-706<-715<-
64735,838,2589,S7Airlines,28,Санкт-Петербург-Бангкок,23ноя-21дек,17ч45м,1д3ч10м,https://www.aviasales.ru/search/LED2311BKK21121 ,2023-05-13 15:22:08,838<-866<-
64735,838,2589,S7Airlines,27,Санкт-Петербург-Бангкок,23ноя-20дек,17ч45м,23ч10м,https://www.aviasales.ru/search/LED2311BKK20121 ,2023-05-13 15:22:33,838<-853<-866<-
71045,920,2841,S7Airlines,30,Санкт-Петербург-Бангкок,24ноя-24дек,18ч50м,1д3ч10м,https://www.aviasales.ru/search/LED2411BKK24121 ,2023-05-13 15:22:58,920<-936<-950<-
71045,920,2841,S7Airlines,29,Санкт-Петербург-Бангкок,24ноя-23дек,18ч50м,23ч10м,https://www.aviasales.ru/search/LED2411BKK23121 ,2023-05-13 15:23:24,920<-936<-950<-
53502,693,2140,Аэрофлот,28,Санкт-Петербург-Бангкок,24ноя-22дек,16ч50м,20ч35м,https://www.aviasales.ru/search/LED2411BKK22121 ,2023-05-13 15:23:49,693<-706<-715<-
64735,838,2589,S7Airlines,27,Санкт-Петербург-Бангкок,24ноя-21дек,18ч50м,1д3ч10м,https://www.aviasales.ru/search/LED2411BKK21121 ,2023-05-13 15:24:16,838<-853<-866<-
71045,920,2841,S7Airlines,30,Санкт-Петербург-Бангкок,25ноя-25дек,17ч45м,23ч10м,https://www.aviasales.ru/search/LED2511BKK25121 ,2023-05-13 15:24:42,920<-936<-950<-
71045,920,2841,S7Airlines,29,Санкт-Петербург-Бангкок,25ноя-24дек,17ч45м,1д3ч10м,https://www.aviasales.ru/search/LED2511BKK24121 ,2023-05-13 15:25:07,920<-936<-950<-
64735,838,2589,S7Airlines,28,Санкт-Петербург-Бангкок,25ноя-23дек,17ч45м,23ч10м,https://www.aviasales.ru/search/LED2511BKK23121 ,2023-05-13 15:25:32,838<-853<-866<-
64735,838,2589,S7Airlines,27,Санкт-Петербург-Бангкок,25ноя-22дек,17ч45м,23ч10м,https://www.aviasales.ru/search/LED2511BKK22121 ,2023-05-13 15:25:58,838<-853<-866<-
71045,920,2841,S7Airlines,30,Санкт-Петербург-Бангкок,26ноя-26дек,22ч50м,23ч10м,https://www.aviasales.ru/search/LED2611BKK26121 ,2023-05-13 15:26:23,920<-936<-
71045,920,2841,S7Airlines,29,Санкт-Петербург-Бангкок,26ноя-25дек,22ч50м,23ч10м,https://www.aviasales.ru/search/LED2611BKK25121 ,2023-05-13 15:26:49,920<-936<-950<-
64735,838,2589,S7Airlines,28,Санкт-Петербург-Бангкок,26ноя-24дек,22ч50м,1д3ч10м,https://www.aviasales.ru/search/LED2611BKK24121 ,2023-05-13 15:27:14,838<-853<-866<-
64735,838,2589,S7Airlines,27,Санкт-Петербург-Бангкок,26ноя-23дек,22ч50м,23ч10м,https://www.aviasales.ru/search/LED2611BKK23121 ,2023-05-13 15:27:42,838<-853<-866<-
81273,1053,3250,S7Airlines,30,Санкт-Петербург-Бангкок,27ноя-27дек,16ч55м,23ч10м,https://www.aviasales.ru/search/LED2711BKK27121 ,2023-05-13 15:28:07,1053<-1052<-1062<-
75930,984,3037,Аэрофлот,29,Санкт-Петербург-Бангкок,27ноя-26дек,1д7ч15м,20ч35м,https://www.aviasales.ru/search/LED2711BKK26121 ,2023-05-13 15:28:32,984<-975<-986<-
73128,947,2925,S7Airlines,28,Санкт-Петербург-Бангкок,27ноя-25дек,16ч55м,23ч10м,https://www.aviasales.ru/search/LED2711BKK25121 ,2023-05-13 15:28:58,947<-947<-956<-
73128,947,2925,S7Airlines,27,Санкт-Петербург-Бангкок,27ноя-24дек,16ч55м,1д3ч10м,https://www.aviasales.ru/search/LED2711BKK24121 ,2023-05-13 15:29:23,947<-947<-956<-
67384,873,2695,Аэрофлот,30,Санкт-Петербург-Бангкок,28ноя-28дек,18ч15м,13ч30м,https://www.aviasales.ru/search/LED2811BKK28121 ,2023-05-13 15:29:48,873<-889<-902<-
71045,920,2841,S7Airlines,29,Санкт-Петербург-Бангкок,28ноя-27дек,17ч45м,23ч10м,https://www.aviasales.ru/search/LED2811BKK27121 ,2023-05-13 15:30:14,920<-936<-950<-
64735,838,2589,S7Airlines,28,Санкт-Петербург-Бангкок,28ноя-26дек,17ч45м,23ч10м,https://www.aviasales.ru/search/LED2811BKK26121 ,2023-05-13 15:30:39,838<-853<-866<-
64735,838,2589,S7Airlines,27,Санкт-Петербург-Бангкок,28ноя-25дек,17ч45м,23ч10м,https://www.aviasales.ru/search/LED2811BKK25121 ,2023-05-13 15:31:05,838<-853<-866<-
71045,920,2841,S7Airlines,30,Санкт-Петербург-Бангкок,29ноя-29дек,17ч45м,23ч10м,https://www.aviasales.ru/search/LED2911BKK29121 ,2023-05-13 15:31:30,920<-936<-950<-
71045,920,2841,S7Airlines,29,Санкт-Петербург-Бангкок,29ноя-28дек,17ч45м,1д3ч10м,https://www.aviasales.ru/search/LED2911BKK28121 ,2023-05-13 15:31:55,920<-936<-950<-
64735,838,2589,S7Airlines,28,Санкт-Петербург-Бангкок,29ноя-27дек,17ч45м,23ч10м,https://www.aviasales.ru/search/LED2911BKK27121 ,2023-05-13 15:32:21,838<-853<-866<-
64735,838,2589,S7Airlines,27,Санкт-Петербург-Бангкок,29ноя-26дек,17ч45м,23ч10м,https://www.aviasales.ru/search/LED2911BKK26121 ,2023-05-13 15:32:46,838<-853<-866<-
61658,799,2466,Аэрофлот,30,Санкт-Петербург-Бангкок,30ноя-30дек,1д5ч50м,13ч30м,https://www.aviasales.ru/search/LED3011BKK30121 ,2023-05-13 15:33:11,799<-814<-824<-
67943,880,2717,Аэрофлот,29,Санкт-Петербург-Бангкок,30ноя-29дек,1д5ч50м,20ч35м,https://www.aviasales.ru/search/LED3011BKK29121 ,2023-05-13 15:33:37,880<-896<-910<-
61658,799,2466,Аэрофлот,28,Санкт-Петербург-Бангкок,30ноя-28дек,1д5ч50м,13ч30м,https://www.aviasales.ru/search/LED3011BKK28121 ,2023-05-13 15:34:02,799<-814<-824<-
64735,838,2589,S7Airlines,27,Санкт-Петербург-Бангкок,30ноя-27дек,17ч45м,23ч10м,https://www.aviasales.ru/search/LED3011BKK27121 ,2023-05-13 15:34:27,838<-853<-866<-
61658,799,2466,Аэрофлот,30,Санкт-Петербург-Бангкок,1дек-31дек,16ч50м,13ч30м,https://www.aviasales.ru/search/LED0112BKK31121 ,2023-05-13 15:34:53,799<-814<-824<-
61658,799,2466,Аэрофлот,29,Санкт-Петербург-Бангкок,1дек-30дек,16ч50м,13ч30м,https://www.aviasales.ru/search/LED0112BKK30121 ,2023-05-13 15:35:18,799<-814<-824<-
66975,868,2679,S7Airlines,28,Санкт-Петербург-Бангкок,1дек-29дек,18ч50м,23ч10м,https://www.aviasales.ru/search/LED0112BKK29121 ,2023-05-13 15:35:44,868<-882<-896<-
61658,799,2466,Аэрофлот,27,Санкт-Петербург-Бангкок,1дек-28дек,16ч50м,13ч30м,https://www.aviasales.ru/search/LED0112BKK28121 ,2023-05-13 15:36:09,799<-814<-824<-
71045,920,2841,S7Airlines,30,Санкт-Петербург-Бангкок,2дек-1янв,17ч45м,23ч10м,https://www.aviasales.ru/search/LED0212BKK01011 ,2023-05-13 15:36:35,920<-936<-950<-
71045,920,2841,S7Airlines,29,Санкт-Петербург-Бангкок,2дек-31дек,17ч45м,1д3ч10м,https://www.aviasales.ru/search/LED0212BKK31121 ,2023-05-13 15:37:00,920<-936<-950<-
66975,868,2679,S7Airlines,28,Санкт-Петербург-Бангкок,2дек-30дек,17ч45м,23ч10м,https://www.aviasales.ru/search/LED0212BKK30121 ,2023-05-13 15:37:25,868<-882<-896<-
66975,868,2679,S7Airlines,27,Санкт-Петербург-Бангкок,2дек-29дек,17ч45м,23ч10м,https://www.aviasales.ru/search/LED0212BKK29121 ,2023-05-13 15:37:51,868<-882<-896<-
71045,920,2841,S7Airlines,30,Санкт-Петербург-Бангкок,3дек-2янв,22ч50м,23ч10м,https://www.aviasales.ru/search/LED0312BKK02011 ,2023-05-13 15:38:18,920<-
71045,920,2841,S7Airlines,29,Санкт-Петербург-Бангкок,3дек-1янв,22ч50м,23ч10м,https://www.aviasales.ru/search/LED0312BKK01011 ,2023-05-13 15:38:44,920<-936<-950<-
64735,838,2589,S7Airlines,28,Санкт-Петербург-Бангкок,3дек-31дек,22ч50м,1д3ч10м,https://www.aviasales.ru/search/LED0312BKK31121 ,2023-05-13 15:39:09,838<-853<-
66975,868,2679,S7Airlines,27,Санкт-Петербург-Бангкок,3дек-30дек,22ч50м,23ч10м,https://www.aviasales.ru/search/LED0312BKK30121 ,2023-05-13 15:39:34,868<-882<-896<-
82526,1069,3301,S7Airlines,30,Санкт-Петербург-Бангкок,4дек-3янв,16ч55м,23ч10м,https://www.aviasales.ru/search/LED0412BKK03011 ,2023-05-13 15:40:00,1069<-
75930,984,3037,Аэрофлот,29,Санкт-Петербург-Бангкок,4дек-2янв,1д7ч15м,20ч35м,https://www.aviasales.ru/search/LED0412BKK02011 ,2023-05-13 15:40:25,984<-975<-986<-
73128,947,2925,S7Airlines,28,Санкт-Петербург-Бангкок,4дек-1янв,16ч55м,23ч10м,https://www.aviasales.ru/search/LED0412BKK01011 ,2023-05-13 15:40:51,947<-947<-956<-
67384,873,2695,Аэрофлот,27,Санкт-Петербург-Бангкок,4дек-31дек,1д7ч15м,13ч30м,https://www.aviasales.ru/search/LED0412BKK31121 ,2023-05-13 15:41:16,873<-889<-902<-
73450,951,2938,S7Airlines,30,Санкт-Петербург-Бангкок,5дек-4янв,17ч45м,1д3ч10м,https://www.aviasales.ru/search/LED0512BKK04011 ,2023-05-13 15:41:41,951<-968<-983<-
72205,935,2888,S7Airlines,29,Санкт-Петербург-Бангкок,5дек-3янв,17ч45м,23ч10м,https://www.aviasales.ru/search/LED0512BKK03011 ,2023-05-13 15:42:09,935<-951<-966<-
64735,838,2589,S7Airlines,28,Санкт-Петербург-Бангкок,5дек-2янв,17ч45м,23ч10м,https://www.aviasales.ru/search/LED0512BKK02011 ,2023-05-13 15:42:34,838<-853<-866<-
