Цена(RUB),Цена(USD),Цена(BYN),Бренд,Дней,Откуда-куда,Когда,Длител1,Длител2,Ссылка,Время проверки
69329,898,2773,Flydubai,28,Москва-Паттайя,18ноя-16дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW1811UTP16121 ,2023-05-12 23:39:09
68869,892,2754,Flydubai,27,Москва-Паттайя,18ноя-15дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW1811UTP15121 ,2023-05-12 23:39:34
75930,984,3037,Flydubai,30,Москва-Паттайя,19ноя-19дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW1911UTP19121 ,2023-05-12 23:40:00
75930,984,3037,Flydubai,29,Москва-Паттайя,19ноя-18дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW1911UTP18121 ,2023-05-12 23:40:25
68869,892,2754,Flydubai,28,Москва-Паттайя,19ноя-17дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW1911UTP17121 ,2023-05-12 23:40:53
68869,892,2754,Flydubai,27,Москва-Паттайя,19ноя-16дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW1911UTP16121 ,2023-05-12 23:41:18
75930,984,3037,Flydubai,30,Москва-Паттайя,20ноя-20дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW2011UTP20121 ,2023-05-12 23:41:46
75930,984,3037,Flydubai,29,Москва-Паттайя,20ноя-19дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW2011UTP19121 ,2023-05-12 23:42:11
75930,984,3037,Flydubai,28,Москва-Паттайя,20ноя-18дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW2011UTP18121 ,2023-05-12 23:42:37
68869,892,2754,Flydubai,27,Москва-Паттайя,20ноя-17дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW2011UTP17121 ,2023-05-12 23:43:02
75930,984,3037,Flydubai,30,Москва-Паттайя,21ноя-21дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW2111UTP21121 ,2023-05-12 23:43:27
71204,922,2848,,29,Москва-Паттайя,21ноя-20дек,1д1ч15м,1д3ч50м,https://www.aviasales.ru/search/MOW2111UTP20121 ,2023-05-12 23:43:53
75930,984,3037,Flydubai,28,Москва-Паттайя,21ноя-19дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW2111UTP19121 ,2023-05-12 23:44:18
71204,922,2848,,27,Москва-Паттайя,21ноя-18дек,1д1ч15м,1д3ч50м,https://www.aviasales.ru/search/MOW2111UTP18121 ,2023-05-12 23:44:44
75930,984,3037,Flydubai,30,Москва-Паттайя,22ноя-22дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW2211UTP22121 ,2023-05-12 23:45:09
75930,984,3037,Flydubai,29,Москва-Паттайя,22ноя-21дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW2211UTP21121 ,2023-05-12 23:45:34
71204,922,2848,,28,Москва-Паттайя,22ноя-20дек,1д1ч15м,1д3ч50м,https://www.aviasales.ru/search/MOW2211UTP20121 ,2023-05-12 23:46:00
75930,984,3037,Flydubai,27,Москва-Паттайя,22ноя-19дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW2211UTP19121 ,2023-05-12 23:46:25
76315,989,3052,Flydubai,30,Москва-Паттайя,23ноя-23дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW2311UTP23121 ,2023-05-12 23:46:51
75930,984,3037,Flydubai,29,Москва-Паттайя,23ноя-22дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW2311UTP22121 ,2023-05-12 23:47:16
75930,984,3037,Flydubai,28,Москва-Паттайя,23ноя-21дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW2311UTP21121 ,2023-05-12 23:47:41
71204,922,2848,,27,Москва-Паттайя,23ноя-20дек,1д1ч15м,1д3ч50м,https://www.aviasales.ru/search/MOW2311UTP20121 ,2023-05-12 23:48:07
84289,1092,3371,Flydubai,30,Москва-Паттайя,24ноя-24дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW2411UTP24121 ,2023-05-12 23:48:34
84289,1092,3371,Flydubai,29,Москва-Паттайя,24ноя-23дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW2411UTP23121 ,2023-05-12 23:49:00
83829,1086,3353,Flydubai,28,Москва-Паттайя,24ноя-22дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW2411UTP22121 ,2023-05-12 23:49:25
83829,1086,3353,Flydubai,27,Москва-Паттайя,24ноя-21дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW2411UTP21121 ,2023-05-12 23:49:53
72987,945,2919,,30,Москва-Паттайя,25ноя-25дек,1д1ч15м,1д3ч50м,https://www.aviasales.ru/search/MOW2511UTP25121 ,2023-05-12 23:50:18
84289,1092,3371,Flydubai,29,Москва-Паттайя,25ноя-24дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW2511UTP24121 ,2023-05-12 23:50:44
84289,1092,3371,Flydubai,28,Москва-Паттайя,25ноя-23дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW2511UTP23121 ,2023-05-12 23:51:09
78338,1015,3133,,27,Москва-Паттайя,25ноя-22дек,1д1ч15м,1д3ч50м,https://www.aviasales.ru/search/MOW2511UTP22121 ,2023-05-12 23:51:34
83444,1081,3337,Flydubai,30,Москва-Паттайя,26ноя-26дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW2611UTP26121 ,2023-05-12 23:52:00
71204,922,2848,,29,Москва-Паттайя,26ноя-25дек,1д1ч15м,1д3ч50м,https://www.aviasales.ru/search/MOW2611UTP25121 ,2023-05-12 23:52:25
84203,1091,3368,Flydubai,28,Москва-Паттайя,26ноя-24дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW2611UTP24121 ,2023-05-12 23:52:53
83829,1086,3353,Flydubai,27,Москва-Паттайя,26ноя-23дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW2611UTP23121 ,2023-05-12 23:53:19
76555,992,3062,,30,Москва-Паттайя,27ноя-27дек,1д1ч15м,1д3ч50м,https://www.aviasales.ru/search/MOW2711UTP27121 ,2023-05-12 23:53:44
83444,1081,3337,Flydubai,29,Москва-Паттайя,27ноя-26дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW2711UTP26121 ,2023-05-12 23:54:12
76555,992,3062,,28,Москва-Паттайя,27ноя-25дек,1д1ч15м,1д3ч50м,https://www.aviasales.ru/search/MOW2711UTP25121 ,2023-05-12 23:54:37
83829,1086,3353,Flydubai,27,Москва-Паттайя,27ноя-24дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW2711UTP24121 ,2023-05-12 23:55:03
83444,1081,3337,Flydubai,30,Москва-Паттайя,28ноя-28дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW2811UTP28121 ,2023-05-12 23:55:28
74771,969,2990,,29,Москва-Паттайя,28ноя-27дек,1д1ч15м,1д3ч50м,https://www.aviasales.ru/search/MOW2811UTP27121 ,2023-05-12 23:55:54
83444,1081,3337,Flydubai,28,Москва-Паттайя,28ноя-26дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW2811UTP26121 ,2023-05-12 23:56:19
71204,922,2848,,27,Москва-Паттайя,28ноя-25дек,1д1ч15м,1д3ч50м,https://www.aviasales.ru/search/MOW2811UTP25121 ,2023-05-12 23:56:44
83444,1081,3337,Flydubai,30,Москва-Паттайя,29ноя-29дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW2911UTP29121 ,2023-05-12 23:57:10
83444,1081,3337,Flydubai,29,Москва-Паттайя,29ноя-28дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW2911UTP28121 ,2023-05-12 23:57:35
83444,1081,3337,Flydubai,28,Москва-Паттайя,29ноя-27дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW2911UTP27121 ,2023-05-12 23:58:01
83444,1081,3337,Flydubai,27,Москва-Паттайя,29ноя-26дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW2911UTP26121 ,2023-05-12 23:58:26
83829,1086,3353,Flydubai,30,Москва-Паттайя,30ноя-30дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW3011UTP30121 ,2023-05-12 23:58:51
83444,1081,3337,Flydubai,29,Москва-Паттайя,30ноя-29дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW3011UTP29121 ,2023-05-12 23:59:17
83444,1081,3337,Flydubai,28,Москва-Паттайя,30ноя-28дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW3011UTP28121 ,2023-05-12 23:59:43
82325,1066,3293,Flydubai,27,Москва-Паттайя,30ноя-27дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW3011UTP27121 ,2023-05-13 00:00:08
83160,1077,3326,Flydubai,30,Москва-Паттайя,1дек-31дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW0112UTP31121 ,2023-05-13 00:00:33
83160,1077,3326,Flydubai,29,Москва-Паттайя,1дек-30дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW0112UTP30121 ,2023-05-13 00:00:59
82705,1071,3308,Flydubai,28,Москва-Паттайя,1дек-29дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW0112UTP29121 ,2023-05-13 00:01:24
82705,1071,3308,Flydubai,27,Москва-Паттайя,1дек-28дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW0112UTP28121 ,2023-05-13 00:01:52
114243,1480,4569,Emirates,30,Москва-Паттайя,2дек-1янв,15ч45м,19ч,https://www.aviasales.ru/search/MOW0212UTP01011 ,2023-05-13 00:02:17
75736,981,3029,Flydubai,29,Москва-Паттайя,2дек-31дек,22ч40м,17ч25м,https://www.aviasales.ru/search/MOW0212UTP31121 ,2023-05-13 00:02:45
75736,981,3029,Flydubai,28,Москва-Паттайя,2дек-30дек,1д1ч05м,17ч25м,https://www.aviasales.ru/search/MOW0212UTP30121 ,2023-05-13 00:03:10
75281,975,3011,Flydubai,27,Москва-Паттайя,2дек-29дек,22ч40м,17ч25м,https://www.aviasales.ru/search/MOW0212UTP29121 ,2023-05-13 00:03:35
112168,1453,4486,Emirates,30,Москва-Паттайя,3дек-2янв,15ч45м,19ч,https://www.aviasales.ru/search/MOW0312UTP02011 ,2023-05-13 00:04:03
112168,1453,4486,Emirates,29,Москва-Паттайя,3дек-1янв,15ч45м,19ч,https://www.aviasales.ru/search/MOW0312UTP01011 ,2023-05-13 00:04:29
75281,975,3011,Flydubai,28,Москва-Паттайя,3дек-31дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW0312UTP31121 ,2023-05-13 00:04:54
75281,975,3011,Flydubai,27,Москва-Паттайя,3дек-30дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW0312UTP30121 ,2023-05-13 00:05:20
112168,1453,4486,Emirates,30,Москва-Паттайя,4дек-3янв,15ч45м,19ч,https://www.aviasales.ru/search/MOW0412UTP03011 ,2023-05-13 00:05:45
112168,1453,4486,Emirates,29,Москва-Паттайя,4дек-2янв,15ч45м,19ч,https://www.aviasales.ru/search/MOW0412UTP02011 ,2023-05-13 00:06:10
112168,1453,4486,Emirates,28,Москва-Паттайя,4дек-1янв,15ч45м,19ч,https://www.aviasales.ru/search/MOW0412UTP01011 ,2023-05-13 00:06:36
75281,975,3011,Flydubai,27,Москва-Паттайя,4дек-31дек,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW0412UTP31121 ,2023-05-13 00:07:01
112168,1453,4486,Emirates,30,Москва-Паттайя,5дек-4янв,15ч45м,19ч,https://www.aviasales.ru/search/MOW0512UTP04011 ,2023-05-13 00:07:29
92752,1202,3710,,29,Москва-Паттайя,5дек-3янв,22ч40м,1д3ч50м,https://www.aviasales.ru/search/MOW0512UTP03011 ,2023-05-13 00:07:54
112168,1453,4486,Emirates,28,Москва-Паттайя,5дек-2янв,15ч45м,19ч,https://www.aviasales.ru/search/MOW0512UTP02011 ,2023-05-13 00:08:20
112168,1453,4486,Emirates,27,Москва-Паттайя,5дек-1янв,15ч45м,19ч,https://www.aviasales.ru/search/MOW0512UTP01011 ,2023-05-13 00:08:48
112827,1462,4513,,30,Москва-Паттайя,6дек-5янв,14ч15м,1д7ч55м,https://www.aviasales.ru/search/MOW0612UTP05011 ,2023-05-13 00:09:13
112168,1453,4486,Emirates,29,Москва-Паттайя,6дек-4янв,15ч45м,19ч,https://www.aviasales.ru/search/MOW0612UTP04011 ,2023-05-13 00:09:38
112168,1453,4486,Emirates,28,Москва-Паттайя,6дек-3янв,15ч45м,19ч,https://www.aviasales.ru/search/MOW0612UTP03011 ,2023-05-13 00:10:04
112168,1453,4486,Emirates,27,Москва-Паттайя,6дек-2янв,15ч45м,19ч,https://www.aviasales.ru/search/MOW0612UTP02011 ,2023-05-13 00:10:29
115763,1500,4630,,30,Москва-Паттайя,7дек-6янв,14ч15м,1д7ч55м,https://www.aviasales.ru/search/MOW0712UTP06011 ,2023-05-13 00:10:54
112827,1462,4513,,29,Москва-Паттайя,7дек-5янв,14ч15м,1д7ч55м,https://www.aviasales.ru/search/MOW0712UTP05011 ,2023-05-13 00:11:20
112168,1453,4486,Emirates,28,Москва-Паттайя,7дек-4янв,15ч45м,19ч,https://www.aviasales.ru/search/MOW0712UTP04011 ,2023-05-13 00:11:45
112168,1453,4486,Emirates,27,Москва-Паттайя,7дек-3янв,15ч45м,19ч,https://www.aviasales.ru/search/MOW0712UTP03011 ,2023-05-13 00:12:11
113685,1473,4547,,30,Москва-Паттайя,8дек-7янв,14ч15м,1д7ч55м,https://www.aviasales.ru/search/MOW0812UTP07011 ,2023-05-13 00:12:39
116372,1508,4654,,29,Москва-Паттайя,8дек-6янв,14ч15м,1д7ч55м,https://www.aviasales.ru/search/MOW0812UTP06011 ,2023-05-13 00:13:04
113394,1469,4535,,28,Москва-Паттайя,8дек-5янв,14ч15м,1д7ч55м,https://www.aviasales.ru/search/MOW0812UTP05011 ,2023-05-13 00:13:32
113685,1473,4547,,27,Москва-Паттайя,8дек-4янв,14ч15м,1д7ч55м,https://www.aviasales.ru/search/MOW0812UTP04011 ,2023-05-13 00:13:57
113617,1472,4544,,30,Москва-Паттайя,9дек-8янв,14ч15м,1д7ч55м,https://www.aviasales.ru/search/MOW0912UTP08011 ,2023-05-13 00:14:23
116299,1507,4651,,29,Москва-Паттайя,9дек-7янв,14ч15м,1д7ч55м,https://www.aviasales.ru/search/MOW0912UTP07011 ,2023-05-13 00:14:48
116299,1507,4651,,28,Москва-Паттайя,9дек-6янв,14ч15м,1д7ч55м,https://www.aviasales.ru/search/MOW0912UTP06011 ,2023-05-13 00:15:13
113326,1468,4533,,27,Москва-Паттайя,9дек-5янв,14ч15м,1д7ч55м,https://www.aviasales.ru/search/MOW0912UTP05011 ,2023-05-13 00:15:39
112168,1453,4486,Emirates,30,Москва-Паттайя,10дек-9янв,15ч45м,19ч,https://www.aviasales.ru/search/MOW1012UTP09011 ,2023-05-13 00:16:04
113118,1466,4524,,29,Москва-Паттайя,10дек-8янв,14ч15м,1д7ч55м,https://www.aviasales.ru/search/MOW1012UTP08011 ,2023-05-13 00:16:32
115763,1500,4630,,28,Москва-Паттайя,10дек-7янв,14ч15м,1д7ч55м,https://www.aviasales.ru/search/MOW1012UTP07011 ,2023-05-13 00:16:57
115763,1500,4630,,27,Москва-Паттайя,10дек-6янв,14ч15м,1д7ч55м,https://www.aviasales.ru/search/MOW1012UTP06011 ,2023-05-13 00:17:23
112168,1453,4486,Emirates,30,Москва-Паттайя,11дек-10янв,15ч45м,19ч,https://www.aviasales.ru/search/MOW1112UTP10011 ,2023-05-13 00:17:48
112168,1453,4486,Emirates,29,Москва-Паттайя,11дек-9янв,15ч45м,19ч,https://www.aviasales.ru/search/MOW1112UTP09011 ,2023-05-13 00:18:14
113118,1466,4524,,28,Москва-Паттайя,11дек-8янв,14ч15м,1д7ч55м,https://www.aviasales.ru/search/MOW1112UTP08011 ,2023-05-13 00:18:39
115763,1500,4630,,27,Москва-Паттайя,11дек-7янв,14ч15м,1д7ч55м,https://www.aviasales.ru/search/MOW1112UTP07011 ,2023-05-13 00:19:05
92752,1202,3710,,30,Москва-Паттайя,12дек-11янв,22ч40м,23ч30м,https://www.aviasales.ru/search/MOW1212UTP11011 ,2023-05-13 00:19:30
105536,1367,4221,,29,Москва-Паттайя,12дек-10янв,22ч40м,23ч30м,https://www.aviasales.ru/search/MOW1212UTP10011 ,2023-05-13 00:19:58
105536,1367,4221,,28,Москва-Паттайя,12дек-9янв,22ч40м,23ч30м,https://www.aviasales.ru/search/MOW1212UTP09011 ,2023-05-13 00:20:24
105536,1367,4221,,27,Москва-Паттайя,12дек-8янв,22ч40м,23ч30м,https://www.aviasales.ru/search/MOW1212UTP08011 ,2023-05-13 00:20:51
107546,1393,4301,,30,Москва-Паттайя,13дек-12янв,14ч15м,2д4ч30м,https://www.aviasales.ru/search/MOW1312UTP12011 ,2023-05-13 00:21:17
101073,1309,4042,,29,Москва-Паттайя,13дек-11янв,17ч,1д7ч55м,https://www.aviasales.ru/search/MOW1312UTP11011 ,2023-05-13 00:21:42
112168,1453,4486,Emirates,28,Москва-Паттайя,13дек-10янв,15ч45м,19ч,https://www.aviasales.ru/search/MOW1312UTP10011 ,2023-05-13 00:22:08
112168,1453,4486,Emirates,27,Москва-Паттайя,13дек-9янв,15ч45м,19ч,https://www.aviasales.ru/search/MOW1312UTP09011 ,2023-05-13 00:22:33
95273,1234,3810,,30,Москва-Паттайя,14дек-13янв,17ч,2д23ч30м,https://www.aviasales.ru/search/MOW1412UTP13011 ,2023-05-13 00:22:59
107546,1393,4301,,29,Москва-Паттайя,14дек-12янв,14ч15м,2д4ч30м,https://www.aviasales.ru/search/MOW1412UTP12011 ,2023-05-13 00:23:24
101073,1309,4042,,28,Москва-Паттайя,14дек-11янв,17ч,1д7ч55м,https://www.aviasales.ru/search/MOW1412UTP11011 ,2023-05-13 00:23:50
112168,1453,4486,Emirates,27,Москва-Паттайя,14дек-10янв,15ч45м,19ч,https://www.aviasales.ru/search/MOW1412UTP10011 ,2023-05-13 00:24:15
95809,1241,3832,,30,Москва-Паттайя,15дек-14янв,14ч15м,1д23ч30м,https://www.aviasales.ru/search/MOW1512UTP14011 ,2023-05-13 00:24:40
95809,1241,3832,,29,Москва-Паттайя,15дек-13янв,14ч15м,2д23ч30м,https://www.aviasales.ru/search/MOW1512UTP13011 ,2023-05-13 00:25:06
108082,1400,4323,,28,Москва-Паттайя,15дек-12янв,14ч15м,2д4ч30м,https://www.aviasales.ru/search/MOW1512UTP12011 ,2023-05-13 00:25:34
101572,1316,4062,,27,Москва-Паттайя,15дек-11янв,17ч,1д7ч55м,https://www.aviasales.ru/search/MOW1512UTP11011 ,2023-05-13 00:25:59
95809,1241,3832,,30,Москва-Паттайя,16дек-15янв,14ч15м,1д3ч50м,https://www.aviasales.ru/search/MOW1612UTP15011 ,2023-05-13 00:26:27
95809,1241,3832,,29,Москва-Паттайя,16дек-14янв,14ч15м,1д23ч30м,https://www.aviasales.ru/search/MOW1612UTP14011 ,2023-05-13 00:26:52
95809,1241,3832,,28,Москва-Паттайя,16дек-13янв,14ч15м,2д23ч30м,https://www.aviasales.ru/search/MOW1612UTP13011 ,2023-05-13 00:27:17
108082,1400,4323,,27,Москва-Паттайя,16дек-12янв,14ч15м,2д4ч30м,https://www.aviasales.ru/search/MOW1612UTP12011 ,2023-05-13 00:27:43
94074,1219,3762,,30,Москва-Паттайя,17дек-16янв,15ч45м,1д11ч40м,https://www.aviasales.ru/search/MOW1712UTP16011 ,2023-05-13 00:28:08
95347,1235,3813,,29,Москва-Паттайя,17дек-15янв,14ч15м,1д3ч50м,https://www.aviasales.ru/search/MOW1712UTP15011 ,2023-05-13 00:28:33
95347,1235,3813,,28,Москва-Паттайя,17дек-14янв,17ч,1д23ч30м,https://www.aviasales.ru/search/MOW1712UTP14011 ,2023-05-13 00:28:59
95347,1235,3813,,27,Москва-Паттайя,17дек-13янв,17ч,2д23ч30м,https://www.aviasales.ru/search/MOW1712UTP13011 ,2023-05-13 00:29:24
69745,903,2789,Flydubai,30,Москва-Паттайя,18дек-17янв,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW1812UTP17011 ,2023-05-13 00:29:52
95273,1234,3810,,29,Москва-Паттайя,18дек-16янв,14ч15м,23ч30м,https://www.aviasales.ru/search/MOW1812UTP16011 ,2023-05-13 00:30:17
95273,1234,3810,,28,Москва-Паттайя,18дек-15янв,14ч15м,1д3ч50м,https://www.aviasales.ru/search/MOW1812UTP15011 ,2023-05-13 00:30:43
95273,1234,3810,,27,Москва-Паттайя,18дек-14янв,14ч15м,1д23ч30м,https://www.aviasales.ru/search/MOW1812UTP14011 ,2023-05-13 00:31:11
77101,999,3084,Flydubai,30,Москва-Паттайя,19дек-18янв,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW1912UTP18011 ,2023-05-13 00:31:36
77101,999,3084,Flydubai,29,Москва-Паттайя,19дек-17янв,14ч15м,17ч25м,https://www.aviasales.ru/search/MOW1912UTP17011 ,2023-05-13 00:32:02
102282,1325,4091,,28,Москва-Паттайя,19дек-16янв,17ч,23ч30м,https://www.aviasales.ru/search/MOW1912UTP16011 ,2023-05-13 00:32:27
